Label: DJ_MDA-MB-468_30-1-2014
Metric: Phase Object Confluence (Percent)
Cell Type: MDA-MB-468
Passage: 1
Notes: 
Analysis Job: MDA-MB-468_30-1-2014

Date Time	Elapsed	B2	C2	D2	E2	F2	G2	B3	C3	D3	E3	F3	G3	B4	C4	D4	E4	F4	G4	B5	C5	D5	E5	F5	G5	B6	C6	D6	E6	F6	G6	B7	C7	D7	E7	F7	G7	B8	C8	D8	E8	F8	G8	B9	C9	D9	E9	F9	G9	B10	C10	D10	E10	F10	G10	B11	C11	D11	E11	F11	G11
03/02/2014 01:00:00	80	56.93727	46.53421	53.94558	58.45401	57.93194	49.68284	56.00416	49.48553	53.77435	54.11596	54.62995	57.46943	57.94846	47.12157	50.86804	54.27567	57.21087	56.22175	27.71931	24.88547	24.71869	26.08311	26.74116	26.75204	33.09157	24.28551	28.49915	24.06595	24.14055	25.64759	29.32136	14.62778	22.94474	23.56502	27.27239	27.25236	14.47972	6.672297	7.084472	14.04568	14.18134	14.63646	14.20683	6.730562	10.25796	14.03483	12.61014	12.35753	13.59558	3.18026	7.071832	12.3939	12.74891	9.569898	4.928782	2.550391	3.068392	4.916383	6.205757	5.541969
03/02/2014 05:00:00	84	59.22452	48.67084	55.79296	60.98595	61.19947	52.57626	59.31351	51.38711	56.56246	57.23931	57.36188	60.5388	60.22225	49.87407	53.7349	57.64927	60.23869	59.07338	29.31839	26.38314	26.79542	27.92896	28.89112	28.24087	34.78403	25.64935	30.26956	25.85378	25.48049	27.58227	31.40296	14.89369	24.35745	24.84168	28.71232	29.2996	15.37867	7.063646	7.541307	14.94626	15.45742	15.24428	15.23576	7.032148	10.92158	15.21721	13.95695	13.05696	15.13155	3.397608	7.337083	13.1529	13.69107	10.28635	5.224635	2.668373	3.13588	5.408999	6.59279	6.05486
03/02/2014 09:00:00	88	61.24881	51.46651	57.9129	64.71565	62.79723	55.60946	61.01013	52.59637	59.33075	59.75916	60.4686	62.64429	63.67373	51.42275	56.9286	61.03143	63.24118	61.9086	30.86265	28.01748	27.98481	28.57513	30.73825	29.43157	37.04831	26.1669	31.40919	27.81785	27.25388	29.18932	33.68732	15.23371	26.10404	26.24361	30.02303	30.98882	16.61662	7.441596	8.02819	16.05703	15.96844	16.43388	16.43633	7.364021	11.44977	15.77614	14.44857	14.37787	16.45546	3.405034	7.780862	13.96109	14.22373	10.3241	5.540001	2.631279	3.120544	5.724814	7.177035	6.335619
03/02/2014 13:06:00	92.1	64.07991	53.85579	60.82885	67.16757	66.07379	57.26994	63.58183	55.04779	61.34204	61.84156	62.92361	66.16818	65.48157	52.56772	58.56216	64.14276	65.87208	64.15129	32.6961	29.05279	28.99888	29.57359	32.56338	30.97041	38.60577	27.37455	32.64879	29.01901	28.69325	31.08121	35.30873	16.06954	26.94653	26.82333	31.47943	31.93326	17.54031	7.447605	7.937492	16.73453	16.59983	17.56897	17.73403	7.712891	11.6476	16.78448	15.31112	14.93935	17.44146	3.387281	8.165306	14.53674	14.76784	10.63816	5.949485	2.536369	3.36231	6.091919	7.506942	6.511729
03/02/2014 17:00:00	96	67.67924	56.09852	62.93055	69.6123	68.3087	60.37799	66.84559	57.63548	63.53714	65.05817	65.21051	68.65436	68.64383	55.11462	61.9295	65.99693	68.42424	66.74365	35.0785	30.78187	30.16212	32.03864	33.49355	32.23575	40.98747	29.5042	34.55117	30.91732	30.14315	32.26359	37.37192	16.52175	28.73836	29.32495	32.53733	34.03635	19.23132	7.949787	8.499632	17.99292	17.45603	18.7193	19.09752	8.044179	12.066	17.97655	15.88424	16.27183	18.36791	3.585011	8.251373	15.15597	15.74941	11.47357	6.428423	2.562168	3.488754	6.406526	7.947474	6.676752
03/02/2014 21:00:00	100	69.94472	57.81707	64.50525	72.50331	71.77026	62.478	69.1125	58.68333	65.81175	67.92915	67.43592	70.62003	70.74891	56.41988	63.83022	69.21512	71.25107	69.38307	36.09188	32.07121	31.81666	32.9369	35.11861	34.45554	43.03444	30.7883	36.50089	32.20041	31.57573	34.03622	40.44674	16.7727	29.919	30.86894	34.60042	35.20968	20.34555	8.446619	9.003785	19.2365	18.02432	19.16145	20.29164	8.304113	13.30018	19.31563	16.71198	16.98994	20.16236	3.620758	8.587118	15.73438	16.91903	11.69226	6.725414	2.624475	3.630257	7.100982	8.382928	7.082919
04/02/2014 01:00:00	104	72.00625	59.97516	65.66727	74.19795	74.07486	64.71378	72.48535	61.58572	68.76713	69.62329	70.86687	73.13301	72.71057	57.73617	66.83541	71.41468	74.23725	71.11982	38.66085	33.49953	33.4976	35.33865	37.46484	36.40739	45.84387	32.21461	37.78261	33.19263	32.99609	35.69918	43.01354	18.07074	31.59065	32.29035	37.08215	37.85659	21.31897	8.69277	9.164869	20.29219	19.09265	20.48477	21.70514	8.67678	14.07811	19.63448	17.68471	17.96982	21.28543	3.743161	9.285406	16.32992	17.8059	12.35597	7.320263	2.566106	3.63972	7.542205	8.473834	7.095766
04/02/2014 05:00:00	108	75.39835	63.46674	68.32114	77.05177	76.08018	67.24342	75.31143	63.88631	71.91423	72.42633	73.4538	75.95152	76.45438	60.95111	69.3913	73.27889	76.39923	73.51469	41.92853	35.63469	35.51389	36.87823	39.11399	37.61536	49.15264	34.16103	39.81329	34.64831	34.99108	37.0928	45.06638	19.02237	33.11337	33.93789	39.33553	39.50672	22.24475	8.788576	9.348682	21.81083	19.65483	21.33565	23.38362	9.335938	15.07308	19.86903	19.2403	18.68176	21.92625	3.805261	9.527416	17.52234	19.63162	13.30249	8.044665	2.719765	3.926765	8.519977	9.004717	7.266488
04/02/2014 09:00:00	112	77.12643	64.83259	69.59772	77.70415	77.51215	68.38521	76.87459	66.71463	74.28513	73.75987	75.18067	77.74438	78.8237	62.99468	71.24087	75.57996	77.93348	75.55202	43.3112	36.95613	36.94608	38.06788	41.70444	39.29425	50.84752	34.90018	41.99799	35.30728	36.95157	39.24438	46.33989	19.77381	34.61248	35.42201	40.58428	41.68643	23.59116	9.202448	9.761618	21.76337	21.03659	23.17719	24.25149	9.747869	15.82687	21.43789	19.58765	19.21284	22.84545	3.745786	9.902083	18.27707	19.69793	13.15902	8.36846	2.796681	3.992767	8.837415	8.927524	7.52749
04/02/2014 13:06:00	116.1	78.71891	66.17352	71.90184	81.48112	80.545	69.76323	79.11036	69.53653	76.51131	74.83293	76.04274	80.16402	80.72729	64.87729	72.60419	76.82547	78.82602	78.28752	45.58297	38.06135	38.75466	39.27325	43.38963	40.9099	53.57943	36.50171	43.75598	35.98817	38.06411	40.75821	48.16972	20.61308	35.86263	37.6959	43.34069	43.55465	24.84261	9.27035	9.831454	23.18043	21.67747	24.28396	25.23735	10.39812	16.4431	22.52566	20.09687	19.94844	24.85829	3.829679	10.28193	18.51856	21.11378	13.88118	8.705376	2.958561	4.20117	9.165389	9.1227	7.646026
04/02/2014 17:00:00	120	80.85693	68.97498	74.82796	84.77349	84.89465	74.39337	81.99543	72.13756	79.51508	77.98846	78.88507	82.38519	83.36655	67.64764	74.94014	81.28706	82.36976	80.76756	47.71966	39.89479	41.1181	42.33642	45.53423	43.27098	55.87616	38.27887	46.19791	39.28951	39.76469	43.12324	50.68312	21.40345	37.80241	39.54755	45.88407	45.16284	26.95841	9.771635	10.45573	25.59664	23.47677	25.38921	27.63353	10.69511	17.2974	24.60968	22.31353	21.31269	26.69219	3.89278	11.03797	19.92647	21.59786	14.52462	9.331137	3.073123	4.289519	10.26287	9.877941	8.161679
04/02/2014 21:00:00	124	83.20219	70.44772	76.43563	86.1221	85.81056	76.74696	83.94138	73.04231	81.23922	79.70601	79.15164	83.4108	85.36958	68.73818	75.48059	81.91295	83.56939	82.40715	49.7351	41.37398	42.01142	42.71022	47.35227	44.13589	57.57438	39.30481	47.27592	39.83746	41.66342	44.93758	53.23175	21.66795	39.45851	40.89091	47.82493	47.97292	29.0922	9.570173	10.36538	26.12255	23.58944	26.46251	28.52267	11.40684	17.36848	25.61132	22.64938	22.12813	28.02971	3.938785	10.81337	19.46957	23.0659	15.0909	9.833491	3.054646	4.290692	10.30062	10.36938	8.80571
05/02/2014 01:00:00	128	84.28195	70.69228	78.29548	88.43037	87.53442	78.59952	85.84859	74.13451	83.05589	82.14958	83.01099	85.4034	87.16383	70.46848	77.33704	83.25044	85.33795	84.48511	51.37564	42.374	43.21159	43.80864	49.00582	45.92101	60.22504	40.51655	49.10583	42.48103	41.96044	46.86022	54.44801	22.77368	41.14061	42.8872	49.13354	49.23819	30.51731	9.661388	10.70261	26.77132	23.83966	26.77066	30.10921	11.28585	17.52673	26.0762	23.5428	23.16644	30.21303	4.101079	11.58947	20.43166	24.32136	15.84939	10.14686	3.297172	4.299327	11.12542	10.69546	8.579935
05/02/2014 05:00:00	132	85.65524	72.98018	80.19983	89.36801	88.10451	79.40894	87.32626	76.86696	84.05893	84.28644	83.81392	87.70853	88.66379	71.76759	79.66408	84.58699	87.59013	85.93867	53.57517	43.31792	45.41722	45.47248	50.58904	48.31803	62.80855	41.87721	50.70105	44.90813	44.69897	49.53851	57.51188	22.42457	42.40331	43.36749	49.85152	51.00631	32.2075	10.28145	10.93214	28.21379	25.70371	28.2091	31.21995	11.69447	18.32128	27.39714	24.07673	23.90666	31.89479	4.156857	11.8666	21.43187	25.15455	16.70935	10.41701	3.327841	4.408571	11.65244	11.24209	8.665761
05/02/2014 09:00:00	136	87.8002	74.12767	82.89705	91.1938	90.44263	82.36233	88.50761	77.28442	85.95068	85.65559	84.98031	88.44139	90.82175	72.80185	82.20466	85.15929	87.99434	87.36232	55.62696	44.67472	46.80486	47.34986	52.00869	50.22226	64.7901	43.49182	52.50014	44.98107	45.76237	49.75747	59.80244	23.06473	44.44141	45.70529	51.81886	52.21639	33.65295	10.951	11.69848	28.91019	26.64242	29.37779	33.26535	11.94176	18.5102	28.10217	25.91132	24.97697	33.2562	4.243789	11.82841	22.74232	26.64819	17.46732	11.42897	3.262081	4.646607	12.48173	11.54547	9.110334
05/02/2014 13:06:00	140.1	88.76411	76.2493	84.55777	91.69447	90.68864	84.56919	91.13491	77.43997	86.87409	86.49746	86.24578	90.08904	92.0701	72.85853	82.87676	87.81267	89.71726	88.25578	57.59995	46.28139	48.36023	48.96224	53.85636	51.75677	67.97517	44.00823	54.27086	46.96114	48.3423	52.09545	61.45286	24.00848	46.01514	46.66494	53.39993	54.91998	35.32489	11.19757	11.60926	30.84128	27.44988	30.05018	35.01978	12.41065	19.78479	29.02831	26.43729	25.83548	35.19382	4.48597	12.48926	23.06628	27.1025	17.91187	12.12253	3.445271	4.731674	13.05033	12.38046	9.270176
05/02/2014 17:00:00	144	91.09665	79.45802	86.34346	94.35973	93.13971	86.2988	92.69873	81.04201	89.04457	89.14894	88.0995	91.79185	94.19498	74.34139	86.3188	89.60177	89.8187	91.16465	60.6039	46.55228	50.8538	52.16667	57.64053	54.35276	70.48778	47.24649	57.79499	49.58253	51.74845	55.97421	64.69633	25.7523	48.96552	50.32193	55.87625	58.24457	37.49702	12.09521	12.87587	32.8461	29.27304	32.03957	37.63988	13.53514	20.83333	31.46061	28.42941	27.78881	37.14709	4.665602	13.75725	24.94319	30.58611	18.93467	13.25452	3.635575	5.097777	14.15461	12.85167	10.12762
05/02/2014 21:00:00	148	93.00883	80.3683	88.35308	95.06209	93.51727	88.49866	94.02094	81.1917	89.79108	88.8505	89.92139	92.50766	94.95807	75.97545	86.55766	89.34961	90.89998	91.7977	62.56287	48.85154	51.06915	53.31213	59.30912	56.51398	72.70177	47.37791	59.42039	51.00381	52.73116	57.94388	67.42459	26.22255	50.63982	50.72826	58.11177	60.16398	38.92836	12.3049	13.3592	33.24865	30.04894	32.43037	38.81296	13.76288	21.13675	32.52539	29.47913	28.3468	39.02243	4.627128	13.48744	26.04815	30.2592	19.77312	13.93498	3.450624	5.266392	14.3434	12.51723	10.00933
06/02/2014 01:00:00	152	93.88535	83.25541	89.30833	95.80076	94.77557	90.0593	94.75822	81.75101	91.51746	90.43949	90.16093	92.93513	95.68481	77.36539	88.28992	91.00224	92.97354	93.45911	64.68514	50.24125	52.01173	56.90215	60.03043	58.42371	74.93861	47.74438	59.79064	53.40017	54.2713	59.83857	69.68808	27.52673	52.22807	51.7169	59.63369	60.68398	41.22906	12.80573	13.42759	34.68387	31.14573	34.86109	41.01469	13.9021	21.1104	33.56974	29.60747	28.94842	41.209	4.640113	14.56392	26.62315	32.41358	20.11156	14.75806	3.620827	5.268844	15.18288	13.11833	10.57689
06/02/2014 05:00:00	156	94.41978	85.68686	89.80029	96.60052	95.35011	90.54869	95.20853	84.26295	92.07953	91.64943	91.46296	94.03033	95.62547	78.52056	89.04173	92.75308	94.26057	94.24393	67.07987	51.30142	54.39963	56.62432	61.76651	61.40358	76.6785	49.27075	61.32784	55.07367	56.55696	60.99244	70.39325	28.54394	54.13996	53.78603	61.81953	61.8656	43.09906	13.08517	13.61841	36.65907	32.1454	35.69518	42.07597	14.47488	21.84457	35.08939	30.43151	30.70371	41.72948	4.73568	14.2651	26.86308	32.1236	20.58825	15.54487	3.639513	5.529848	15.84162	13.45608	11.04118
06/02/2014 09:00:00	160	95.64243	86.98303	92.03436	96.99522	96.35271	91.96544	95.48163	84.75671	93.67826	92.53602	92.22061	95.14073	95.36516	78.19984	90.76543	93.3633	93.87547	94.71457	69.16251	53.84891	54.62011	57.5601	63.75051	63.45227	78.73638	51.52961	62.99645	56.69526	58.20354	62.97966	72.36449	29.37868	55.11308	56.06704	64.17689	64.92591	44.95223	13.75069	14.13755	37.57643	33.66297	37.05383	43.49842	14.98318	22.49696	36.09689	31.68089	30.98558	44.57432	4.75478	14.84844	27.63639	33.60079	21.30305	16.22748	3.722093	5.915154	16.86678	14.00233	10.98464
